Name,Color,Size,Storage,Selling Price,MRP,Features,Image1,Image2,Image3,Image4,Image5
Apple iPhone 14 Pro Max (256 GB) - Deep Purple,Deep Purple,,128 GB,1299,104000,"<div class=""product-details""><div class=""celwidget"" style=""-webkit-text-stroke-width:0px;background-color:rgb(255, 255, 255);box-sizing:border-box;color:rgb(15, 17, 17);font-family:Arial, sans-serif;font-size:14px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:start;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;white-space:normal;widows:2;word-spacing:0px;"" id=""btfContent1_feature_div"" data-feature-name=""btfContent1"" data-csa-c-type=""widget"" data-csa-c-content-id=""btfContent1"" data-csa-c-slot-id=""btfContent1_feature_div"" data-csa-c-asin="""" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-id=""xn20l0-fj7s50-s4okly-hoppgl"" data-cel-widget=""btfContent1_feature_div"">
    <div style=""box-sizing:border-box;"" id=""content-grid-widget-v1.0"">
        <div class=""content-grid-wrapper mako-v2"" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;overflow-wrap:break-word;overflow:hidden;position:relative;"" id="""">
            <div class=""content-grid-row-wrapper "" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;max-width:1500px;overflow-wrap:break-word;overflow:hidden;position:relative;"" id=""5Q38P0NJ"" data-lazy-loading-background-image="""">
                <div class=""a-row"" style=""box-sizing:border-box;width:1464px;"">
                    <div class=""content-grid-col-wrapper override-column-spacing"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;width:1464px;"">
                        <div class=""a-column a-span12 block-content block-type-image textalign-center"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;text-align:center;width:1464px;"">
                            <div class=""content-grid-block"" style=""box-sizing:border-box;"">
                                <br>
                                <img class="""" style=""border-radius:inherit;border-width:0px;box-sizing:border-box;max-width:100%;vertical-align:top;"" src=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_01._CB609619398_.jpg"" alt=""image 1"" data-a-hires=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_01._CB609619398_.jpg"">
                            </div>
                        </div>
                    </div>
                </div>
            </div>
        </div>
    </div>
</div>
<div class=""celwidget"" style=""-webkit-text-stroke-width:0px;background-color:rgb(255, 255, 255);box-sizing:border-box;color:rgb(15, 17, 17);font-family:Arial, sans-serif;font-size:14px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:start;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;white-space:normal;widows:2;word-spacing:0px;"" id=""btfContent2_feature_div"" data-feature-name=""btfContent2"" data-csa-c-type=""widget"" data-csa-c-content-id=""btfContent2"" data-csa-c-slot-id=""btfContent2_feature_div"" data-csa-c-asin="""" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-id=""e8lwb6-3dhcr-c0cpg1-ice09d"" data-cel-widget=""btfContent2_feature_div"">
    <div style=""box-sizing:border-box;"" id=""content-grid-widget-v1.0"">
        <div class=""content-grid-wrapper mako-v2"" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;overflow-wrap:break-word;overflow:hidden;position:relative;"" id="""">
            <div class=""content-grid-row-wrapper "" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;max-width:1500px;overflow-wrap:break-word;overflow:hidden;position:relative;"" id=""5Q38P0NJ"" data-lazy-loading-background-image="""">
                <div class=""a-row"" style=""box-sizing:border-box;width:1464px;"">
                    <div class=""content-grid-col-wrapper override-column-spacing"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;width:1464px;"">
                        <div class=""a-column a-span12 block-content block-type-image textalign-center"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;text-align:center;width:1464px;"">
                            <div class=""content-grid-block"" style=""box-sizing:border-box;"">
                                <img class="""" style=""border-radius:inherit;border-width:0px;box-sizing:border-box;max-width:100%;vertical-align:top;"" src=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_02._CB609619398_.jpg"" alt=""image 1"" data-a-hires=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_02._CB609619398_.jpg"">
                            </div>
                        </div>
                    </div>
                </div>
            </div>
        </div>
    </div>
</div>
<div class=""celwidget"" style=""-webkit-text-stroke-width:0px;background-color:rgb(255, 255, 255);box-sizing:border-box;color:rgb(15, 17, 17);font-family:Arial, sans-serif;font-size:14px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:start;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;white-space:normal;widows:2;word-spacing:0px;"" id=""btfContent3_feature_div"" data-feature-name=""btfContent3"" data-csa-c-type=""widget"" data-csa-c-content-id=""btfContent3"" data-csa-c-slot-id=""btfContent3_feature_div"" data-csa-c-asin="""" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-id=""sy3xfj-j5of1f-b1jok6-f1i9bd"" data-cel-widget=""btfContent3_feature_div"">
    <div style=""box-sizing:border-box;"" id=""content-grid-widget-v1.0"">
        <div class=""content-grid-wrapper mako-v2"" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;overflow-wrap:break-word;overflow:hidden;position:relative;"" id="""">
            <div class=""content-grid-row-wrapper "" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;max-width:1500px;overflow-wrap:break-word;overflow:hidden;position:relative;"" id=""5Q38P0NJ"" data-lazy-loading-background-image="""">
                <div class=""a-row"" style=""box-sizing:border-box;width:1464px;"">
                    <div class=""content-grid-col-wrapper override-column-spacing"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;width:1464px;"">
                        <div class=""a-column a-span12 block-content block-type-image textalign-center"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;text-align:center;width:1464px;"">
                            <div class=""content-grid-block"" style=""box-sizing:border-box;"">
                                <img class="""" style=""border-radius:inherit;border-width:0px;box-sizing:border-box;max-width:100%;vertical-align:top;"" src=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_03._CB609619398_.jpg"" alt=""image 1"" data-a-hires=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_03._CB609619398_.jpg"">
                            </div>
                        </div>
                    </div>
                </div>
            </div>
        </div>
    </div>
</div>
<div class=""celwidget"" style=""-webkit-text-stroke-width:0px;background-color:rgb(255, 255, 255);box-sizing:border-box;color:rgb(15, 17, 17);font-family:Arial, sans-serif;font-size:14px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:start;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;white-space:normal;widows:2;word-spacing:0px;"" id=""btfContent4_feature_div"" data-feature-name=""btfContent4"" data-csa-c-type=""widget"" data-csa-c-content-id=""btfContent4"" data-csa-c-slot-id=""btfContent4_feature_div"" data-csa-c-asin="""" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-id=""gid4fe-20d2xh-iorenz-t7nryx"" data-cel-widget=""btfContent4_feature_div"">
    <div style=""box-sizing:border-box;"" id=""content-grid-widget-v1.0"">
        <div class=""content-grid-wrapper mako-v2"" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;overflow-wrap:break-word;overflow:hidden;position:relative;"" id="""">
            <div class=""content-grid-row-wrapper "" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;max-width:1500px;overflow-wrap:break-word;overflow:hidden;position:relative;"" id=""5Q38P0NJ"" data-lazy-loading-background-image="""">
                <div class=""a-row"" style=""box-sizing:border-box;width:1464px;"">
                    <div class=""content-grid-col-wrapper override-column-spacing"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;width:1464px;"">
                        <div class=""a-column a-span12 block-content block-type-image textalign-center"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;text-align:center;width:1464px;"">
                            <div class=""content-grid-block"" style=""box-sizing:border-box;"">
                                <img class="""" style=""border-radius:inherit;border-width:0px;box-sizing:border-box;max-width:100%;vertical-align:top;"" src=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_04._CB609619398_.jpg"" alt=""image 1"" data-a-hires=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_04._CB609619398_.jpg"">
                            </div>
                        </div>
                    </div>
                </div>
            </div>
        </div>
    </div>
</div>
<div class=""celwidget"" style=""-webkit-text-stroke-width:0px;background-color:rgb(255, 255, 255);box-sizing:border-box;color:rgb(15, 17, 17);font-family:Arial, sans-serif;font-size:14px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:start;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;white-space:normal;widows:2;word-spacing:0px;"" id=""btfContent5_feature_div"" data-feature-name=""btfContent5"" data-csa-c-type=""widget"" data-csa-c-content-id=""btfContent5"" data-csa-c-slot-id=""btfContent5_feature_div"" data-csa-c-asin="""" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-id=""ssq0t7-6uiv58-x3j4sx-50sft1"" data-cel-widget=""btfContent5_feature_div"">
    <div style=""box-sizing:border-box;"" id=""content-grid-widget-v1.0"">
        <div class=""content-grid-wrapper mako-v2"" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;overflow-wrap:break-word;overflow:hidden;position:relative;"" id="""">
            <div class=""content-grid-row-wrapper "" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;max-width:1500px;overflow-wrap:break-word;overflow:hidden;position:relative;"" id=""5Q38P0NJ"" data-lazy-loading-background-image="""">
                <div class=""a-row"" style=""box-sizing:border-box;width:1464px;"">
                    <div class=""content-grid-col-wrapper override-column-spacing"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;width:1464px;"">
                        <div class=""a-column a-span12 block-content block-type-image textalign-center"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;text-align:center;width:1464px;"">
                            <div class=""content-grid-block"" style=""box-sizing:border-box;"">
                                <img class="""" style=""border-radius:inherit;border-width:0px;box-sizing:border-box;max-width:100%;vertical-align:top;"" src=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_05._CB609619398_.jpg"" alt=""image 1"" data-a-hires=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_05._CB609619398_.jpg"">
                            </div>
                        </div>
                    </div>
                </div>
            </div>
        </div>
    </div>
</div>
<div class=""celwidget"" style=""-webkit-text-stroke-width:0px;background-color:rgb(255, 255, 255);box-sizing:border-box;color:rgb(15, 17, 17);font-family:Arial, sans-serif;font-size:14px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:start;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;white-space:normal;widows:2;word-spacing:0px;"" id=""btfContent6_feature_div"" data-feature-name=""btfContent6"" data-csa-c-type=""widget"" data-csa-c-content-id=""btfContent6"" data-csa-c-slot-id=""btfContent6_feature_div"" data-csa-c-asin="""" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-id=""yzmr7a-c0zn1t-hducpj-46fqk5"" data-cel-widget=""btfContent6_feature_div"">
    <div style=""box-sizing:border-box;"" id=""content-grid-widget-v1.0"">
        <div class=""content-grid-wrapper mako-v2"" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;overflow-wrap:break-word;overflow:hidden;position:relative;"" id="""">
            <div class=""content-grid-row-wrapper "" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;max-width:1500px;overflow-wrap:break-word;overflow:hidden;position:relative;"" id=""5Q38P0NJ"" data-lazy-loading-background-image="""">
                <div class=""a-row"" style=""box-sizing:border-box;width:1464px;"">
                    <div class=""content-grid-col-wrapper override-column-spacing"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;width:1464px;"">
                        <div class=""a-column a-span12 block-content block-type-image textalign-center"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;text-align:center;width:1464px;"">
                            <div class=""content-grid-block"" style=""box-sizing:border-box;"">
                                <img class="""" style=""border-radius:inherit;border-width:0px;box-sizing:border-box;max-width:100%;vertical-align:top;"" src=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_06._CB609619398_.jpg"" alt=""image 1"" data-a-hires=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_06._CB609619398_.jpg"">
                            </div>
                        </div>
                    </div>
                </div>
            </div>
        </div>
    </div>
</div>
<div class=""celwidget"" style=""-webkit-text-stroke-width:0px;background-color:rgb(255, 255, 255);box-sizing:border-box;color:rgb(15, 17, 17);font-family:Arial, sans-serif;font-size:14px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:start;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;white-space:normal;widows:2;word-spacing:0px;"" id=""btfContent7_feature_div"" data-feature-name=""btfContent7"" data-csa-c-type=""widget"" data-csa-c-content-id=""btfContent7"" data-csa-c-slot-id=""btfContent7_feature_div"" data-csa-c-asin="""" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-id=""7dx9au-3z79rr-vta85o-3ilg4g"" data-cel-widget=""btfContent7_feature_div"">
    <div style=""box-sizing:border-box;"" id=""content-grid-widget-v1.0"">
        <div class=""content-grid-wrapper mako-v2"" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;overflow-wrap:break-word;overflow:hidden;position:relative;"" id="""">
            <div class=""content-grid-row-wrapper "" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;max-width:1500px;overflow-wrap:break-word;overflow:hidden;position:relative;"" id=""5Q38P0NJ"" data-lazy-loading-background-image="""">
                <div class=""a-row"" style=""box-sizing:border-box;width:1464px;"">
                    <div class=""content-grid-col-wrapper override-column-spacing"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;width:1464px;"">
                        <div class=""a-column a-span12 block-content block-type-image textalign-center"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;text-align:center;width:1464px;"">
                            <div class=""content-grid-block"" style=""box-sizing:border-box;"">
                                <img class="""" style=""border-radius:inherit;border-width:0px;box-sizing:border-box;max-width:100%;vertical-align:top;"" src=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_07._CB609619398_.jpg"" alt=""image 1"" data-a-hires=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_07._CB609619398_.jpg"">
                            </div>
                        </div>
                    </div>
                </div>
            </div>
        </div>
    </div>
</div>
<div class=""celwidget"" style=""-webkit-text-stroke-width:0px;background-color:rgb(255, 255, 255);box-sizing:border-box;color:rgb(15, 17, 17);font-family:Arial, sans-serif;font-size:14px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:start;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;white-space:normal;widows:2;word-spacing:0px;"" id=""btfContent8_feature_div"" data-feature-name=""btfContent8"" data-csa-c-type=""widget"" data-csa-c-content-id=""btfContent8"" data-csa-c-slot-id=""btfContent8_feature_div"" data-csa-c-asin="""" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-id=""gmj1xn-uy6vg3-yutlf-hvnbw"" data-cel-widget=""btfContent8_feature_div"">
    <div style=""box-sizing:border-box;"" id=""content-grid-widget-v1.0"">
        <div class=""content-grid-wrapper mako-v2"" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;overflow-wrap:break-word;overflow:hidden;position:relative;"" id="""">
            <div class=""content-grid-row-wrapper "" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;max-width:1500px;overflow-wrap:break-word;overflow:hidden;position:relative;"" id=""5Q38P0NJ"" data-lazy-loading-background-image="""">
                <div class=""a-row"" style=""box-sizing:border-box;width:1464px;"">
                    <div class=""content-grid-col-wrapper override-column-spacing"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;width:1464px;"">
                        <div class=""a-column a-span12 block-content block-type-image textalign-center"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;text-align:center;width:1464px;"">
                            <div class=""content-grid-block"" style=""box-sizing:border-box;"">
                                <img class="""" style=""border-radius:inherit;border-width:0px;box-sizing:border-box;max-width:100%;vertical-align:top;"" src=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_08._CB609619398_.jpg"" alt=""image 1"" data-a-hires=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_08._CB609619398_.jpg"">
                            </div>
                        </div>
                    </div>
                </div>
            </div>
        </div>
    </div>
</div>
<div class=""celwidget"" style=""-webkit-text-stroke-width:0px;background-color:rgb(255, 255, 255);box-sizing:border-box;color:rgb(15, 17, 17);font-family:Arial, sans-serif;font-size:14px;font-style:normal;font-variant-caps:normal;font-variant-ligatures:normal;font-weight:400;letter-spacing:normal;orphans:2;text-align:start;text-decoration-color:initial;text-decoration-style:initial;text-decoration-thickness:initial;text-indent:0px;text-transform:none;white-space:normal;widows:2;word-spacing:0px;"" id=""btfContent9_feature_div"" data-feature-name=""btfContent9"" data-csa-c-type=""widget"" data-csa-c-content-id=""btfContent9"" data-csa-c-slot-id=""btfContent9_feature_div"" data-csa-c-asin="""" data-csa-c-is-in-initial-active-row=""false"" data-csa-c-id=""2f6txy-c9aszu-29pleu-mqp23v"" data-cel-widget=""btfContent9_feature_div"">
    <div style=""box-sizing:border-box;"" id=""content-grid-widget-v1.0"">
        <div class=""content-grid-wrapper mako-v2"" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;overflow-wrap:break-word;overflow:hidden;position:relative;"" id="""">
            <div class=""content-grid-row-wrapper "" style=""background-position:50% 50%;background-repeat:no-repeat;background-size:cover;box-sizing:border-box;margin:0px auto;max-width:1500px;overflow-wrap:break-word;overflow:hidden;position:relative;"" id=""5Q38P0NJ"" data-lazy-loading-background-image="""">
                <div class=""a-row"" style=""box-sizing:border-box;width:1464px;"">
                    <div class=""content-grid-col-wrapper override-column-spacing"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;width:1464px;"">
                        <div class=""a-column a-span12 block-content block-type-image textalign-center"" style=""box-sizing:border-box;float:left;margin-right:0px;min-height:1px;overflow:visible;text-align:center;width:1464px;"">
                            <div class=""content-grid-block"" style=""box-sizing:border-box;"">
                                <img class="""" style=""border-radius:inherit;border-width:0px;box-sizing:border-box;max-width:100%;vertical-align:top;"" src=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_09._CB609619398_.jpg"" alt=""image 1"" data-a-hires=""https://m.media-amazon.com/images/G/31/img21/Wireless/katariy/Apple/2022/i14/Aplus_14pro/iPhone_14_Pro_Product_Page_Flex_Module_Avail_Amazon_Desktop__en-IN_09._CB609619398_.jpg"">
                            </div>
                        </div>
                    </div>
                </div>
            </div>
        </div>
    </div>
</div></div>",https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/6/x/j/-original-imaghxejqvpwfqh2.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/k/z/9/-original-imaghxejrdfwrybs.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/n/h/w/-original-imaghxejc7btkj6s.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/z/m/l/-original-imaghxejxzzzkqr7.jpeg?q=70,https://rukminim2.flixcart.com/image/416/416/xif0q/mobile/7/k/9/-original-imaghycfznsrx3ad.jpeg?q=70
